mean_regret,std_regret,time_step
0.08412156730770244,0.043899804805983315,0
0.16721355535090998,0.0715891963704288,1
0.23953006234242674,0.09302927614009907,2
0.3110736403844462,0.10583364644844541,3
0.38674417270265693,0.1117682311837335,4
0.44657762900617726,0.1388549946375534,5
0.5109671649450817,0.16148409600132116,6
0.5855152154679744,0.16822576333763975,7
0.6759047838146438,0.19515678849272722,8
0.7565004161368561,0.20849326163734067,9
0.8321514871035068,0.2282366140624354,10
0.9150424147326719,0.2334687969228491,11
0.9889754676554618,0.2568639307371032,12
1.054678387111546,0.2653023831981678,13
1.1254060197471714,0.2783181620693842,14
1.21972740770853,0.29047370145438256,15
1.2828445893742475,0.3108886835591761,16
1.3697342655644573,0.3285609508426773,17
1.4419393009142276,0.345841226712972,18
1.5037380124825086,0.35843301606186134,19
1.565827633744911,0.3945730000421398,20
1.656876212934531,0.4153941835095337,21
1.7380050387952957,0.4345691268462413,22
1.823471036452591,0.4455620545216978,23
1.8910186198991952,0.4640412634070318,24
1.9939403566967566,0.4877003348375948,25
2.073062831759774,0.5076757116383749,26
2.1482629711414214,0.5250942574018034,27
2.2248884195966596,0.5384789386405348,28
2.298959472275011,0.5569468048789468,29
2.3804026754164926,0.5671474735884663,30
2.446576863784623,0.5889772030374218,31
2.5167205350138824,0.5824361268460487,32
2.588284482445208,0.6103695178321658,33
2.672958111900196,0.6284595093489334,34
2.7454120753727906,0.6340559180308866,35
2.812240515260783,0.6470626866727652,36
2.882918731977642,0.6610369627735178,37
2.9634721823593333,0.6712900534344269,38
3.04757657930542,0.6965327487018647,39
3.1280813462501356,0.7060863411187129,40
3.201540196751682,0.7255462486300316,41
3.2704618846662994,0.7315803329694768,42
3.3509044620488844,0.7473278707207693,43
3.4401831917179457,0.7680207113735238,44
3.517028896060174,0.7927724421152095,45
3.586907967861373,0.8086120104981848,46
3.6552144686111445,0.8231660348305506,47
3.731700081984028,0.846075222399054,48
3.7932363602446046,0.867345752540945,49
3.8561367120967995,0.870304631086137,50
3.932625965127385,0.8805640942155988,51
4.0219581283843,0.8905705738076003,52
4.104076393037237,0.8935261369620517,53
4.172239152144636,0.9147114921171382,54
4.24997325576086,0.9161533774058944,55
4.325919026393307,0.9250221396597416,56
4.3877767421934895,0.9304754028591252,57
4.464046280944386,0.9505877756493407,58
4.530440679916306,0.9523348452253362,59
4.613431832986285,0.9692419272480092,60
4.685608871310995,0.980848604054756,61
4.762614907785789,0.9962895455152673,62
4.815147916217403,0.9952333033888112,63
4.891616973726466,1.004905456061711,64
4.947698742235577,1.020982969376956,65
5.019704427546607,1.0391148140438011,66
5.088184145110693,1.0459147836111096,67
5.165020907103717,1.0385906269930438,68
5.231482842190826,1.0463661590401108,69
5.293759958262375,1.05352695957477,70
5.357881853792838,1.0698201264893672,71
5.433340682727306,1.0744019254658836,72
5.489917959022694,1.074448920955793,73
