mean_regret,std_regret,time_step
0.089965280947917,0.04229129565388671,0
0.18861307687450854,0.06233782980529091,1
0.27857835782242557,0.1018783186886357,2
0.36942463897653066,0.14188062943282534,3
0.4593311512528393,0.17889341351230972,4
0.5477012783102382,0.22115908192226127,5
0.6400054830647797,0.2467551130075882,6
0.7361101293058077,0.2776096241537825,7
0.8314226508803,0.3115973487149527,8
0.9253408407702552,0.34962058293581644,9
1.0132166950232622,0.3898091077671859,10
1.1021914872549952,0.4205098208418141,11
1.189165422192905,0.4622513654827995,12
1.2761393571308148,0.5045366036366378,13
1.3596549889599603,0.5445411117365445,14
1.4543026033446618,0.5783001882571924,15
1.5370293129127122,0.6129383500871516,16
1.6217589465251472,0.6482970731985312,17
1.706184154143235,0.6778925285971185,18
1.780866853980849,0.7154233149610646,19
1.8628145899032507,0.7376785899982772,20
1.939776161563276,0.7638722912714515,21
2.011954523235684,0.7957416898338222,22
2.083783804386484,0.8313913781567236,23
2.1559621660588926,0.8642687036308649,24
2.2271585321203933,0.8945252086481834,25
2.296020025893671,0.9223959118149011,26
2.3719939067680276,0.9590896346306119,27
2.4496922733681687,0.9925942663522328,28
2.5138445329120165,1.01758234564709,29
2.5766585412392375,1.0483823971845523,30
2.650336515335692,1.0830739594915022,31
2.723685895827327,1.0992572642269691,32
2.7871050378869424,1.1292772153319501,33
2.8567639548370307,1.1514181537109427,34
2.922205497953797,1.1827117327094716,35
2.987891911396369,1.2169274143001945,36
3.059473150311182,1.2522133338233008,37
3.139718895387161,1.2795644794987495,38
3.2053647600119524,1.3109319461906725,39
3.271231509960458,1.3497595809920166,40
3.3321648449898724,1.3861783226498998,41
3.3949535924423486,1.4231851910181041,42
3.45570358776986,1.4613838040625875,43
3.5213663923513785,1.4837286283376319,44
3.581281443213771,1.5220396370642653,45
3.6399237694837288,1.5589776691878339,46
3.703056156403675,1.5977685568194282,47
3.762018000721274,1.637067262304417,48
3.824438148147639,1.6782520342332918,49
3.8712152570351477,1.7026996456053551,50
3.927102728887223,1.7296291571751077,51
3.985081961587574,1.7505548203406691,52
4.043061194287925,1.7722573583532428,53
4.1116719840879545,1.7958435714375094,54
4.174606296228005,1.8198010678276297,55
4.242985843844983,1.8328386936846657,56
4.302664249561832,1.859100209361232,57
4.359022466220293,1.8892871503125508,58
4.418903781143513,1.912499144176208,59
4.472597706347335,1.9450230177162826,60
4.529042287936109,1.9737570906061628,61
4.587424683790582,2.0156220814439814,62
4.643175931690307,2.0439559280466297,63
4.69865750852164,2.073367910334845,64
4.747259550732891,2.0977910089403307,65
4.80964158514483,2.130864199804154,66
4.8750748588034005,2.1541976343112275,67
4.9250267990313255,2.190612833687258,68
4.9698534114571675,2.2253351161886945,69
5.028302628607436,2.254417319387658,70
5.083350774381915,2.291790323185132,71
5.145181347512494,2.328838773536375,72
5.2002426952676934,2.366215395066197,73
5.25143229570749,2.40295275855928,74
5.300558574595331,2.4410457805940697,75
5.361276263105031,2.478166255422594,76
5.412267809770222,2.5158266182593727,77
5.460956322685294,2.5537211076382413,78
5.514576140202615,2.5924338078261515,79
5.572257935865589,2.6296153560199262,80
5.631898286045628,2.670182220333384,81
5.680907509085167,2.7113663928907323,82
5.735207132890779,2.753506560230065,83
5.786048453587625,2.794601248518074,84
5.831348920440375,2.827774414099965,85
5.883832066730143,2.87124427877476,86
5.935533933525676,2.909840345200319,87
5.987464907350414,2.9429393960288404,88
6.030883024532033,2.9759272413867923,89
6.076438505230113,2.9993144773256697,90
6.123085022677541,3.037050180686911,91
6.182607209517489,3.0647370390956397,92
6.248829822864746,3.0944240134610377,93
6.308175712362957,3.1205831338973864,94
6.37284189140404,3.1458152866164477,95
6.429849414596491,3.175950498183865,96
6.482396492438174,3.209559806546852,97
6.531155158511292,3.245720527987441,98
6.586919701458915,3.282621998226475,99
6.65033150530851,3.318582781270107,100
6.708077371062406,3.3554767413469295,101
6.764424160569581,3.3935347798212296,102
6.820501604743806,3.432193534089336,103
6.8925280789051415,3.464494167802778,104
6.946002755916256,3.50456308450853,105
7.001701349184029,3.538621693814672,106
7.054301323576422,3.5777956924323817,107
7.118728033256519,3.610949186655328,108
7.170258869456812,3.651373177900622,109
7.222671361579894,3.687681694166912,110
7.268157873322593,3.723453579085792,111
7.317423916249266,3.759524555045599,112
7.375985236998377,3.791676803220981,113
7.439291942021046,3.8226746492942176,114
7.500062462178084,3.8612663954844475,115
7.559508774524436,3.89022253018033,116
7.616963710355509,3.924974838886519,117
7.676190145451737,3.957920855733615,118
7.733845926157689,3.9903751381205548,119
7.7908613830606965,4.023760455242911,120
7.853176629654085,4.0354912393680555,121
7.913236649978565,4.061308757102538,122
7.963899809777923,4.100971850394419,123
8.011452939103746,4.139698733732021,124
8.06072930353719,4.1791300589190605,125
8.106114293540433,4.217562206967697,126
8.155390657973879,4.25713362299344,127
8.207816824159458,4.285587878535404,128
8.262884691494607,4.321548316253454,129
8.319179231319445,4.348094551699486,130
8.373774117324988,4.374660471115689,131
8.424667684452327,4.407587543646727,132
8.483720302269878,4.441771526714558,133
8.535240483886925,4.471451418311134,134
8.592851522415376,4.497258902964002,135
8.642624448402183,4.528792595051248,136
8.692288021391219,4.560273550767505,137
8.742545474364,4.594112647522195,138
8.802650185738111,4.62286728208708,139
8.86033442567523,4.651483949279304,140
8.91765252684132,4.683688208687891,141
8.97331573146512,4.715477241568556,142
9.029893821182833,4.745587750923854,143
9.097038695086624,4.764333237909319,144
9.157462048364918,4.784429064271402,145
9.227416763953062,4.8044132798344465,146
9.294263859789746,4.834249772233456,147
9.359999564963434,4.856678054902059,148
9.424133561904346,4.877374310032494,149
9.47564487355524,4.891804817953277,150
9.532383747769078,4.922405916477561,151
9.590016587897404,4.953537385315539,152
9.643184893780564,4.982812636134876,153
9.698615467172207,5.012914348489257,154
9.755201264694586,5.047395616276906,155
9.811002240455121,5.076107356377899,156
9.873377388856309,5.104584516154351,157
9.92515400263838,5.128125647609287,158
9.98474621287156,5.159069635172487,159
10.041943146996138,5.190417321778582,160
10.099140081120716,5.221944446584045,161
10.164287305145526,5.249429451988321,162
10.22775057414802,5.279941068790092,163
10.29161608031914,5.303143756357387,164
10.356357090333551,5.332965637071886,165
10.414626484445177,5.365566884796853,166
10.469895195716555,5.395712558470732,167
10.527008545171539,5.416630375126634,168
10.58454585086859,5.451766183392267,169
10.648071034060768,5.485503960692645,170
10.705065853965475,5.518276526706661,171
10.760976763835426,5.546164257266517,172
10.813057501708357,5.580595183773741,173
10.870644013772683,5.614039890750694,174
10.924785513615761,5.6509608534315605,175
10.9791234407428,5.678676483133964,176
11.02810932236297,5.6989570003560335,177
11.084462804364538,5.726995909090894,178
11.142614277969447,5.758834960728411,179
11.197889461743362,5.782367197130339,180
11.257968972591646,5.8044890106557805,181
11.31560494641526,5.8220921892185,182
11.36561525122844,5.858317444197745,183
11.424463482133476,5.882059481104372,184
11.480035978511285,5.906497639857863,185
11.536263858437255,5.939948803117581,186
11.587947773175598,5.974947384755576,187
11.644192878864551,6.010942692754215,188
11.698057930010972,6.0444757134193745,189
11.754382614114622,6.0758037223447054,190
11.809307683811808,6.115628697266616,191
11.865208367475223,6.146814447521502,192
11.928611443005279,6.181879895295168,193
11.981409692550594,6.2162771453616115,194
12.035042886561024,6.252071275419255,195
12.101810773727477,6.280373123711818,196
12.154281394429344,6.314527558390949,197
12.214930671433002,6.342321606357412,198
12.278745935108367,6.366541994827058,199
12.343462482978328,6.398597267452055,200
12.407427392525735,6.425057189314496,201
12.465943186051968,6.459843080241122,202
12.53236638221146,6.489430800161852,203
12.592298675628653,6.525588632001309,204
12.65319779778348,6.554170818777998,205
12.715459217189066,6.588767174085485,206
12.77330806593114,6.621076500711423,207
12.840141387595173,6.647394309698861,208
12.898355822743422,6.673749550641185,209
12.956808962630124,6.7045870553566465,210
13.016383437996359,6.732471096106616,211
13.074612872938426,6.763727845490191,212
13.13832382791892,6.781554648764294,213
13.192079437495412,6.817436363643572,214
13.241939615576431,6.850977720501336,215
13.295217245880371,6.886500603882881,216
13.348494876184313,6.922078139621271,217
13.40580742668378,6.9428126585923335,218
13.457199623176436,6.9754106216509575,219
13.512381109229494,7.006917875976129,220
13.563023951004052,7.039246514835908,221
13.619523854590057,7.0658658392490254,222
13.673303348488844,7.098530713071159,223
13.724990426797422,7.131633682568277,224
13.776146301478182,7.164174058037426,225
13.828923686083732,7.198356327946282,226
13.890716295637606,7.227912215450074,227
13.951594401938939,7.2585570338670085,228
14.003962275202486,7.283326592087519,229
14.066141129478321,7.307090931361575,230
14.133904909263475,7.33564770884461,231
14.194068385284705,7.3690350552432555,232
14.26291870728312,7.3913863212878965,233
14.316215619879017,7.4277140494584,234
14.369512532474918,7.464087273819676,235
14.426111704044743,7.502390921538495,236
14.485428458103765,7.5303349791472,237
14.542447528039649,7.560594520863863,238
14.586279318922854,7.587867007846263,239
14.636812302309433,7.62236678517783,240
14.685689668841926,7.65953218526921,241
14.740281607390571,7.6926425799241605,242
14.787464000761574,7.726382635176844,243
14.839387453269387,7.761644549106953,244
14.893734135270202,7.798523666964774,245
14.940364122896648,7.834803108867973,246
14.986896598221326,7.8712167798579316,247
15.040788868807283,7.902785800838922,248
15.096794527954865,7.938644551734446,249
15.152300683425256,7.966940232731129,250
15.213321747891396,7.997513374492909,251
15.273766480813771,8.023370953099088,252
15.323757969725,8.059233665561557,253
15.383591334654678,8.09313901810166,254
15.435192495564115,8.133131560678839,255
15.484908222662266,8.170330249829068,256
15.539613216915034,8.212813622459274,257
15.601614723634345,8.244408853188537,258
15.65736727302675,8.277629753726265,259
15.708851683159704,8.316326549120278,260
15.758354636792912,8.337273155123553,261
15.804581837773403,8.36837345851618,262
15.842807248983883,8.39325119721573,263
15.885360612396113,8.422492102335609,264
15.934182754483555,8.450100095562915,265
15.983226407118725,8.477996225378996,266
16.032048549206166,8.505936073689568,267
16.080484812466857,8.533354184722969,268
16.13791109418441,8.566759518124316,269
16.185907240008316,8.595761471092247,270
16.23439170277082,8.624571020042762,271
16.289253605196766,8.646253342296637,272
16.346587814081463,8.663470606919518,273
16.39809813854374,8.685228949083774,274
16.453217416334006,8.70671689950579,275
16.506280196933794,8.728545097538143,276
16.55651498488566,8.75827506584819,277
16.610700685547194,8.79859032228059,278
16.658401693220174,8.822911839924776,279
16.712009828434027,8.842245612469213,280
16.75238821123606,8.862898095111598,281
16.807730390267203,8.885874919856894,282
16.86133181372365,8.910483054452307,283
16.905308032005806,8.949351034805803,284
16.949150401449455,8.977057754039274,285
16.995338537378373,8.992745807190536,286
17.03410878803057,9.022193845109506,287
17.077501834397697,9.053431458502908,288
17.120393864370307,9.077845385228562,289
17.17305545895963,9.094011059793276,290
17.229890192620413,9.129933834498786,291
17.27256353704842,9.157459771108009,292
17.315652993570435,9.193791709216683,293
17.367091114801703,9.233706381397242,294
17.40583534629784,9.258854625160499,295
17.444101443581793,9.284897876581516,296
17.488964684204525,9.30572835017345,297
17.53812600109971,9.322478643283322,298
17.60356642601417,9.335158136611248,299
17.650893537391322,9.365706920657727,300
17.6980986983962,9.392996263343923,301
17.753831545043063,9.41945449346556,302
17.80027697396948,9.460869758325986,303
17.839043305631925,9.492289607558321,304
17.885323900676685,9.514843613570326,305
17.925874333234706,9.545676288988687,306
17.963749757989333,9.574590476892904,307
18.015299703681013,9.59551110537921,308
18.06540391857672,9.638247415775092,309
18.113391018456223,9.659986804118077,310
18.158407037786027,9.689527851716468,311
18.20192053810906,9.716443223866733,312
18.242850661109166,9.749672361977849,313
18.290946051417045,9.781415636531577,314
18.328762856868742,9.810548294671607,315
18.37311935009277,9.845081138213308,316
18.424714434427948,9.871154293456904,317
18.468476479949366,9.904790115442246,318
18.523834035942475,9.93136005782007,319
18.565918493889622,9.963650091855422,320
18.613264088434924,9.994556306356538,321
18.656200148155555,10.029806060279112,322
18.70844520404986,10.05953077958057,323
18.76074794041371,10.087674190414772,324
18.809595057477736,10.132611181440106,325
18.86104174053137,10.174696336432628,326
18.907518055141153,10.20564537798409,327
18.957180990031972,10.239609545159485,328
19.01322412664414,10.263370367763404,329
19.055339538903134,10.294557262846505,330
19.0998369867533,10.323728823244311,331
19.139537115615106,10.356151563301726,332
19.18599322355616,10.386994178896861,333
19.231202882549137,10.403855438037224,334
