mean_regret,std_regret,time_step
0.07415322588072151,0.04778356378373286,0
0.14897127607069396,0.05841052032411804,1
0.2321916296466877,0.05978680345056151,2
0.3179427461509356,0.07680208024530606,3
0.4007235221857456,0.08909785609549258,4
0.4536401753452412,0.08051466988898266,5
0.529789309993163,0.09168267185894877,6
0.6246192496308136,0.10260246414968417,7
0.7135186153092533,0.10949056054096984,8
0.8028962837580634,0.11954130667576875,9
0.8575828143789183,0.11740990703072544,10
0.9361988831838696,0.13249802574470865,11
1.008466687900641,0.1505927914899624,12
1.0910435717342477,0.15634741858516743,13
1.164363046627542,0.1413253859124178,14
1.229179405862371,0.15991574907831008,15
1.315704838523676,0.18494898239890054,16
1.389947986393871,0.20009717377165806,17
1.4763266149968173,0.22129976612189817,18
1.562422317153647,0.23872971554342734,19
1.6554931755077344,0.2424054069754712,20
1.745955058191757,0.26735341969738424,21
1.8050893534316423,0.2674719578668814,22
1.8783276597963792,0.2877163825076459,23
1.9643546118745174,0.30888135804128014,24
2.0422771136460978,0.31342301635524344,25
2.1296817135879755,0.3226420133949242,26
2.2020437743103654,0.34208240912745513,27
2.299391543686274,0.3504995091790564,28
2.372137299691106,0.36986227087813667,29
2.4439898470110912,0.3676561370289305,30
2.5279935646319456,0.3770965446482515,31
2.6103485832532747,0.3910869690976087,32
2.697905162252074,0.4152223649695544,33
2.781056210870104,0.4176952371201329,34
2.8470846599264914,0.4055845118901522,35
2.918559236069819,0.4232487728219843,36
3.0066825020489514,0.4303951010535431,37
3.1028754309648336,0.43569671749307126,38
3.1842342687550875,0.4578113052899293,39
3.2651238195946997,0.4862335531040873,40
3.321075125018093,0.4833006214630698,41
3.411985427329011,0.5078923799920317,42
3.4801147467234514,0.5200967785791518,43
3.558252466037125,0.5509754706064592,44
3.642861345723459,0.5533475843509235,45
3.712813909072266,0.5825056052206388,46
3.776808826683053,0.5765728692672156,47
3.8579697300955464,0.5898607830307924,48
3.9382654124706016,0.591635895479071,49
4.016522537231589,0.5983160630150035,50
4.102407666845054,0.6169654427573078,51
4.182638978853194,0.6264001413864752,52
4.25915975872349,0.6345570223618449,53
4.339816219567793,0.6485783041872528,54
